conversation_id,clean_text,subcluster
1701048,"I'm confused on why this hasn't been dispatched or payment taken. It's due tomorrow, day of release. Normally with Royal mail 😕",2
1701070,I pre ordered sonic forces last month &amp; the game comes out tomorrow and hasn’t shipped yet. This isn’t coming tomorrow for sure😑,1
1701072,Amazon Associate links are not working. Anybody else having issues?,2
1701093,"Well done telling me where my parcel was left. Only trouble is, I live at number 7..... #ifIdidmyjobthisbadly",1
1701267,this is how you send fake products?,1
1701279,"Never did imagine ""world's most customer centric' company can give this much trouble. Great going",1
1701323,"A group of citizens-turned-activists, risk their lives to stand up against the evils of the ISIS.",1
1702160,"This is inefficient -- in fact, downright silly -- packing.",1
1702189,customer services is shocking regarding two broken items,1
1702222,Wondering if you could track an order for me?,5
1702227,"I have spoken to 2 advisors &amp; they dont know where my parcel is. 1 told me it was shipping soon. I asked when, he tells me Nov 5",1
1703102,sir ur India customer support team is inefficient. Kindly advice me whom to raise the matter to. I have faced the problem twice,1
1703106,Trying to update my picture ... tried 3 sizes ... it won't take. Thanks,4
1703113,. WYD y’all sent this little bottle of essential oil in a box within a bigger box full of paper loool,1
1703143,"Hi, you'be recently refunded part of my order with no explanation. Could you please expand?",5
1704070,fix up please,1
1704076,why am I paying for Prime when half the things won’t ship to me. Use to do all my holiday shopping with you.. not anymore I guess.,1
1704084,"So my firestick has been doing this for over an hour, how do I stop it ?",1
1704748,tired amazon pantry and this is how my items ended up. They were spilled everywhere too.,1
1704750,Is there a way to play in device groups that Im not aware of or has that not been set up yet? #alexa #wheresthemusic,1
1704778,Why does think they can fix all their fuck ups by offering a $5 promo? The least thing I want to do is buy from them ever again.,1
1704780,To all my peoples.. please figure out a seamless way of delivering all items at once and making sure things are not damaged!,1
1705382,Make that four,1
1705430,Worried now that wont be delivering my One X Scorpio Tomorrow. Booked day off work too! 👎😞,1
1706206,can u people explain what wrong with Amazon... I have to do shipping to you for returning the defective product...,7
1706228,Can't believe I pre-orderedy my copy of Sorcerer and Amazon didn't deliver it. Now it's out of stock. A sad day.,1
1706254,"wht a diwali offr, Ordrd a watch and recd. a watch full with Dirt and teared box. Poor service, amazon ruining your festivals",12
1706257,On a call with your cust care they mentioned that CANNOT even track items that are with 's fulfillment center. Like really?,9
1706315,festival sale flops! the site doesnt accept any pin code for mobile exchange offer!!,1
1706381,"the exchange offers is available but when clicked to buy, no exchange available. please fix the issue.",6
1706401,truly wasteful packaging. Why couldn’t this have come in a standard book envelope?,1
1706516,Why my order no. 4__credit_card__ was cancelled..?,5
1706578,Dear I want this asap.before 21 and it showed delayed.plz do something,1
1707054,Thanks for nothin I guess I’ll keep the lens I didn’t want 👌👍😒,4
1707615,"Dear – we have to talk. Yours faithfully, Planet Earth. #shippingfail #wrongbox",1
1707963,I'm so annoyed with . They purposefully screwed our order up and won't fix it.,2
1708000,Fed up with my !!!!!!!!! Think when this thing dies I'll buy something else!!!! Not worth it!!!!!!!,1
1708624,Trying to fix a simple issue with and the #AmazonEscalationsTeam&amp; I am convinced I am going to lose my mind.,1
1708638,Amazon seems to be doing a lot of over promising and under delivering lately.,1
1709379,"The world's most powerful console is here. Experience True Power with the #XboxOneX, available now.",6
1709436,since when is that how Amazon rolls? I'm not answering the door in the dark when I'm not expecting anyone!,2
1710101,"#seriously Kenly, NC",1
1710112,"Had ordered Honor 8 Pro (Midnight Black, 6GB RAM + 128GB Memory - But received a marble piece in the box.",1
1710149,credit card trolling until they found a credit card to take my yearly fee from. Not cool at all,3
1710167,", I'm pretty sure you're not going to make it!",2
1710169,why do you guys take forever to process a refund ? 🧐,1
1710377,ur exchg offr is not wrking in any loct kindly fix this problem as u promise offer expires 17mdnght,10
1710404,Oh wow it would be pretty great if didn't screw up my pre-order and have their support team literally do nothing for me.,5
1710414,"i ordered a iphone case for 499 rs , i dont want that product anymore please refund my 499 through amazon pay .",7
1710483,"Exchange offer is shown home page and offers page, but not showing in product page why?",7
1710589,"hi, I preordered Turtles all the way down from Amazon Spain, exp delivery is Thursday but hasn't shipped yet - listed still as +",1
1710615,"Amazon Logistics ""Handed to resident"" ... I didn't know I was a brick wall/Window #Amazon",1
1710619,"please consider the most popular #UPI as one of the payment options, u initiate this, people will follow.",10
1710623,Ok - you need to STOP combining reviews!! I want one model - reviews on other models by same company are misleading!,1
1710644,Very bad service and no commitment as said....,12
1710786,So my cat died last week and now is sending me all the boxes of litter they have in their facilities #thanksiguess?,1
1710803,dearest if you can't get your shit together I will cancel prime. this is the third late shipment THIS MONTH,1
1710827,Hey is it common practice to ship an expensive rifle scope in an envelope? #afraidtoopen,8
1710835,"Sometimes amazes me. All that for a pair of gloves 😂But hey, they made it safe and sound 👌🏻#HappyShopper ☺️",8
1711463,Why does my keep shutting down after I ask it to play Xmas songs? Is passive aggressively telling me it's too soon?!,1
1712063,"As a devoted PRIME member, I am beyond disgusted with their partnership w/ UNPROFESSIONAL&amp; LATE! I want a fucking refund",1
1712582,Amazon Transportation Services conspiring with Seller to create Fraud. Seller not communicating. Cannot file claim. REFUND ASAP.,1
1713164,BRYAN AND I HAVE BEEN TRYING TO WATCH SHAMELESS FOR THE PAST HOUR. I paid for Showtime on AND IT DOESNT SHOW UP.,1
1713810,"Really its pathetic services by since 2days trying to connect but faild. Is tht services we pple deserve, no helpline no. provided",1
1713817,Had the most headache inducing call with CS. Not even the right item AND that's a personal belongings bag from a hospital!,13
1713919,Uhhhhh. Nah. Not fresh.,1
1714196,"Wooowwwww, , how do you send the wrong couch twice????",1
1714203,where did the exchange option for oneplus5 suddenly go missing when still an hour of sale is left.,1
1714242,Need assistance what to do next,1
1714244,it says audible library is empty even though books are there. How to resolve this?,1
1714259,Anyone else getting signed up for subscriptions without authorization?,0
1714295,Seriously? I'm baffled to see no checks in place before the price of the product is updated to production server,7
1714419,"pre ordered a game, you didnt send the dlc that comes with it.",1
1715298,I never thought I had bad service from you I received a computer that does not work!,12
1715331,paid the price of being a prime member.im sad and disappointed by the way they handled my issue.left me completely helpless.,1
1715346,#consumerprotection #consumercourt amazon is charging far more price than its mrp printed on the bottle,1
1715653,#amazoncheat ordered on a deal so now they cancelled the order frauding the customers i need my product what i have ordered,7
1715666,i have ordered a earphone worth 600 and paid through amazon payment still i have not get any Cashback.,1
1715669,Please add some more Jackie Chan movies 💯,1
1715675,Your two-step verification is a goddamn disaster.,1
1715681,"looking for a new book to read, any suggestion( better if its Kindle version is on discount) #JoyOfReading",6
1716178,can a police complaint be lodged online?,1
1716192,Need more comprehensive commands and command chaining. eg: Switch off Hall Lights in 10 minutes.,1
1716524,fix your shit !!!! Twitch DEVS REALLY SUCK !!!! really helped NOT !!!!!!,1
1716696,How can my friend and I share our purchased movies on Amazon without giving out the user name/password for our respective accounts?,1
1716701,can I access my UK Amazon video purchases over wifi whilst abroad because they're ones I actually bought?,1
